# Each line has information on a detected BGP prefix hijacking
# Format: Comma-separated columns
# Column 1: AS responsible for the hijacking
# Column 2: AS victim of the hijacking
# Column 3: Hijacking start date and time
# Column 4: Hijacking end date and time
# Missing end time indicates that the hijack has persisted
1668,27988,12/09/18 17:02,
202405,3303,12/09/18 12:41,
48971,201505,12/09/18 10:37,
62135,174,12/09/18 00:42,25/09/18 20:31
62135,174,12/09/18 00:42,25/09/18 20:31
15486,3356,11/09/18 17:51,18/09/18 12:14
15486,3356,11/09/18 17:51,18/09/18 12:14
35916,135596,11/09/18 06:26,24/09/18 23:04
3223,36351,11/09/18 00:12,24/09/18 23:39
21928,28224,10/09/18 12:16,
198949,328239,11/05/18 22:08,25/05/18 14:38
327738,55002,11/05/18 22:35,14/05/18 10:06
327738,55002,11/05/18 22:35,24/05/18 13:53
20473,210250,10/09/18 11:41,24/09/18 02:51
58621,24532,10/09/18 02:40,
263876,3356,12/05/18 01:27,25/05/18 14:38
200831,50607,09/09/18 22:24,
31732,57129,12/05/18 02:35,25/05/18 14:38
137687,50607,09/09/18 14:23,
58541,50607,09/09/18 12:59,
39281,39744,09/09/18 11:06,
39281,39744,09/09/18 11:06,
134761,50607,09/09/18 09:02,
134014,135739,12/05/18 08:22,15/05/18 17:39
16509,50607,09/09/18 05:13,
4538,50607,09/09/18 02:43,
45595,50607,09/09/18 02:15,
23655,50607,09/09/18 00:53,
12876,50607,09/09/18 00:22,
11427,50607,08/09/18 23:59,
9002,32592,08/09/18 23:46,
4808,32592,08/09/18 23:45,
28398,264445,08/09/18 21:09,
136712,135772,08/09/18 19:55,
137607,133234,08/09/18 15:05,
60274,205450,12/05/18 14:49,26/05/18 09:29
60274,205450,12/05/18 14:49,26/05/18 09:29
267313,262993,12/05/18 17:32,17/05/18 10:33
60614,60842,08/09/18 08:20,
4771,50607,07/09/18 23:12,
6468,15463,12/05/18 21:21,18/05/18 15:46
41552,50607,07/09/18 23:12,
16202,57463,07/09/18 22:58,
34444,37573,07/09/18 18:23,
577,22292,07/09/18 01:15,20/09/18 23:33
38372,50607,06/09/18 20:18,
21859,134098,06/09/18 15:42,20/09/18 11:11
33891,47869,06/09/18 15:17,20/09/18 11:12
2914,50607,06/09/18 15:14,
16276,9498,13/05/18 07:13,26/05/18 05:15
16276,9498,13/05/18 07:13,26/05/18 05:15
134009,58678,06/09/18 11:22,
7629,32743,06/09/18 09:32,
12576,50607,05/09/18 21:14,
6584,395851,05/09/18 14:26,19/09/18 10:14
24445,50607,05/09/18 12:10,
3269,50607,04/09/18 23:15,
12874,50607,04/09/18 23:13,
577,50607,04/09/18 23:13,
54104,2147483647,04/09/18 23:00,
54104,2147483647,04/09/18 23:00,
40065,50607,04/09/18 21:10,
5607,50607,04/09/18 20:55,
268371,50607,04/09/18 19:37,
202365,48011,04/09/18 19:10,
36992,3491,04/09/18 15:01,
15975,3491,04/09/18 15:01,
29422,50607,04/09/18 12:04,
56467,3356,04/09/18 07:41,
15600,51241,04/09/18 05:40,
5089,50607,04/09/18 00:37,
14061,50607,03/09/18 23:31,
50710,50607,03/09/18 23:14,
203226,50607,03/09/18 22:47,
10796,50607,03/09/18 21:44,
15247,50607,03/09/18 18:28,
22769,50607,03/09/18 13:03,
23678,134190,14/05/18 03:03,14/05/18 05:07
56229,134190,14/05/18 07:05,14/05/18 09:11
2,50607,03/09/18 10:37,
37201,16637,03/09/18 10:25,17/09/18 04:26
16509,132673,03/09/18 07:59,17/09/18 04:02
6713,327996,03/09/18 06:07,
58543,50607,02/09/18 17:48,
19114,19169,02/09/18 07:05,16/09/18 02:09
3209,50607,01/09/18 22:55,
40824,50607,01/09/18 20:48,
1,7700,01/09/18 17:35,
267207,263491,01/09/18 14:29,
265515,27843,01/09/18 11:05,
132719,62468,01/09/18 07:25,
5378,50607,01/09/18 05:08,
35916,55933,31/08/18 16:38,14/09/18 13:54
3356,52327,31/08/18 14:12,14/09/18 12:08
55592,134176,31/08/18 14:06,
267115,28368,31/08/18 12:29,
5400,12541,31/08/18 09:02,
5400,12541,31/08/18 09:02,
136215,133957,31/08/18 08:20,
264944,25933,31/08/18 06:51,
203729,200639,30/08/18 19:02,13/09/18 15:55
203729,200639,30/08/18 19:02,13/09/18 15:55
55663,134190,30/08/18 19:00,
57969,36828,30/08/18 18:55,
57969,36828,30/08/18 18:55,
39220,36828,30/08/18 18:55,
39220,36828,30/08/18 18:55,
135377,50607,30/08/18 03:26,
205830,60476,14/05/18 13:25,14/05/18 14:03
21195,36937,29/08/18 11:45,
37918,36937,29/08/18 11:45,
4668,36937,29/08/18 11:45,
2860,36937,29/08/18 11:44,
3209,36937,29/08/18 11:44,
701,36937,29/08/18 11:44,
16509,36937,29/08/18 11:44,
721,36937,29/08/18 11:44,
2647,36937,29/08/18 11:44,
206747,36937,29/08/18 11:44,
4134,36937,29/08/18 11:44,
3215,36937,29/08/18 11:44,
12638,36937,29/08/18 11:44,
5,205906,29/08/18 08:27,
7922,50607,29/08/18 00:21,
132233,262254,28/08/18 13:31,
21928,49680,28/08/18 09:46,
7700,174,28/08/18 08:12,
35916,135025,28/08/18 03:25,
41095,135025,28/08/18 03:25,
61857,395111,27/08/18 17:53,
46887,64293,14/05/18 15:25,27/05/18 23:04
43357,36828,27/08/18 14:02,
202699,39216,14/05/18 17:24,14/05/18 17:39
202699,39216,14/05/18 17:24,14/05/18 17:42
43357,36828,27/08/18 14:02,
52657,268324,27/08/18 13:33,
9732,198949,27/08/18 07:25,
133774,38733,27/08/18 06:59,
35916,50607,27/08/18 05:34,
45093,50607,27/08/18 00:42,
263903,50607,26/08/18 22:49,
264777,266776,14/05/18 20:47,27/05/18 23:13
57129,131199,14/05/18 23:16,15/05/18 02:31
206679,199195,26/08/18 20:02,
45282,24532,26/08/18 13:32,
31917,27570,25/08/18 19:45,
31917,27570,25/08/18 19:45,
263908,50607,25/08/18 19:36,
12389,50607,25/08/18 19:29,
812,1204,25/08/18 18:27,
812,1204,25/08/18 18:27,
58893,7700,25/08/18 17:32,
58893,7700,25/08/18 17:32,
1668,23947,25/08/18 11:15,
55720,50607,25/08/18 03:37,
33873,131936,25/08/18 03:31,
2647,131936,25/08/18 03:31,
6805,131936,25/08/18 03:31,
202387,6697,25/08/18 03:20,
202387,6697,25/08/18 03:20,
394900,209,25/08/18 03:20,
2686,131936,25/08/18 03:15,
206698,24768,25/08/18 01:25,
131745,45352,24/08/18 19:47,
28646,268251,24/08/18 18:21,
21856,4847,24/08/18 13:12,
135311,65543,24/08/18 06:11,
135311,65543,24/08/18 06:11,
37989,45903,24/08/18 02:58,
14795,3356,24/08/18 00:30,
6147,50607,23/08/18 23:29,
202468,47823,23/08/18 14:03,
198414,201029,23/08/18 11:14,
266546,53062,23/08/18 05:25,
19531,267294,23/08/18 02:51,
4812,267294,23/08/18 02:51,
267275,3356,15/05/18 16:31,19/05/18 22:36
3215,50607,22/08/18 21:24,
11807,3549,15/05/18 17:59,15/05/18 18:15
63150,32494,15/05/18 18:17,29/05/18 01:36
58543,267294,22/08/18 21:01,
202478,50607,22/08/18 17:46,
6130,201665,22/08/18 17:09,
53559,201665,22/08/18 17:09,
50138,57916,22/08/18 12:26,
53587,50607,22/08/18 12:06,
135420,64444,22/08/18 08:09,
7181,250,21/08/18 23:39,
42821,52055,21/08/18 23:01,
61440,395800,21/08/18 23:01,
31220,3549,21/08/18 20:56,
31220,3549,21/08/18 20:56,
200966,204373,16/05/18 08:32,29/05/18 19:40
31220,3356,21/08/18 20:56,
31220,3356,21/08/18 20:56,
14434,19256,21/08/18 17:50,
263162,264877,21/08/18 17:42,
327727,37410,21/08/18 11:04,
43151,39536,16/05/18 11:26,30/05/18 10:06
43151,39536,16/05/18 11:26,30/05/18 09:33
39906,203072,21/08/18 08:42,
205591,202313,21/08/18 05:59,
264526,16397,21/08/18 00:07,
14754,7137,20/08/18 23:58,
14754,7137,20/08/18 23:58,
44685,47285,16/05/18 12:06,16/05/18 12:08
209,53059,20/08/18 22:36,
209,53059,20/08/18 22:36,
209,32098,20/08/18 21:05,
28216,267386,16/05/18 14:37,16/05/18 14:49
28216,267386,16/05/18 14:37,16/05/18 14:49
13335,267386,16/05/18 14:37,16/05/18 14:49
15734,3549,20/08/18 17:41,
55933,135663,16/05/18 18:02,18/05/18 15:48
13335,50607,20/08/18 14:11,
29649,3356,16/05/18 19:10,17/05/18 09:18
29649,3549,16/05/18 19:11,17/05/18 09:20
136210,132167,20/08/18 08:52,
9848,19551,20/08/18 07:40,
3177,48944,20/08/18 05:11,
9299,50607,20/08/18 04:05,
17639,50607,19/08/18 00:24,
57944,267294,18/08/18 19:27,
203980,267294,18/08/18 19:27,
4837,45903,18/08/18 19:01,
1764,5406,18/08/18 16:49,
21928,27665,17/08/18 15:55,
21928,27665,17/08/18 15:55,
265935,265457,17/08/18 13:01,
196644,48262,17/08/18 08:29,
7018,52739,17/05/18 04:54,17/05/18 05:55
196644,48262,17/08/18 08:29,
200737,48262,17/08/18 08:29,
200737,48262,17/08/18 08:29,
1200,45430,17/08/18 05:02,
44546,49319,17/05/18 06:32,31/05/18 01:03
134548,50607,17/08/18 04:07,
61799,268417,16/08/18 22:01,
61799,268417,16/08/18 22:01,
71,22911,16/08/18 22:01,
2856,22562,16/08/18 22:01,
25588,3356,17/05/18 10:56,24/05/18 17:38
25588,3356,17/05/18 10:56,24/05/18 17:38
25588,3549,17/05/18 10:57,24/05/18 17:33
25588,3549,17/05/18 10:57,24/05/18 17:33
58451,50607,16/08/18 21:46,
7162,10617,17/05/18 13:26,21/05/18 13:27
44446,48262,16/08/18 21:44,
64026,9341,16/08/18 21:35,
55663,45352,16/08/18 21:35,
4816,24077,15/08/18 08:17,
4816,24077,15/08/18 08:17,
7979,50607,14/08/18 20:13,
20860,50607,14/08/18 20:05,
38700,50607,14/08/18 20:03,
32244,50607,14/08/18 17:37,
62421,29551,14/08/18 16:22,
58879,200307,14/08/18 12:45,
58224,8455,14/08/18 12:37,
4809,50607,14/08/18 10:01,
12182,50607,14/08/18 10:00,
50472,39225,14/08/18 09:37,
64050,50607,14/08/18 09:35,
59726,42521,14/08/18 02:41,
10753,265642,13/08/18 23:56,
10753,265642,13/08/18 23:56,
45753,26484,13/08/18 14:52,
59077,3462,18/05/18 06:22,21/05/18 01:31
35994,201224,18/05/18 06:35,01/06/18 04:04
394144,205590,18/05/18 07:56,18/05/18 22:48
20940,20485,13/08/18 11:09,
41589,174,13/08/18 09:39,
17848,9952,13/08/18 08:50,
204136,203661,13/08/18 07:55,
58909,35415,13/08/18 07:54,
3320,35415,13/08/18 07:54,
50926,35415,13/08/18 07:54,
7979,35415,13/08/18 07:54,
37674,37622,11/08/18 19:47,
58416,50607,11/08/18 14:16,
9394,131577,11/08/18 14:02,
26484,137915,11/08/18 14:01,
21371,725598452,18/05/18 14:55,
300,2,11/08/18 12:22,
60781,39855,11/08/18 06:21,
60781,39855,11/08/18 06:21,
11992,267604,10/08/18 17:39,
262433,267604,10/08/18 17:39,
265211,267604,10/08/18 17:38,
23911,267604,10/08/18 17:37,
7664,267604,10/08/18 17:37,
134939,133658,18/05/18 19:27,01/06/18 17:19
134939,133658,18/05/18 19:27,01/06/18 16:59
7664,267604,10/08/18 17:37,
2497,267604,10/08/18 17:37,
2497,267604,10/08/18 17:37,
7670,267604,10/08/18 17:37,
17832,267604,10/08/18 17:37,
9700,267604,10/08/18 17:37,
21983,200366,10/08/18 17:01,
13537,200366,10/08/18 17:01,
13537,200366,10/08/18 17:01,
12039,207009,10/08/18 17:01,
12039,207009,10/08/18 17:01,
133775,21859,10/08/18 17:01,
133384,132167,10/08/18 17:01,
263179,394474,10/08/18 17:01,
205474,204710,10/08/18 16:55,
48447,23393,08/08/18 19:04,
15404,3303,08/08/18 14:32,
59458,202055,08/08/18 13:32,
11537,32361,19/05/18 04:34,01/06/18 05:03
134907,17483,19/05/18 05:29,02/06/18 04:39
134907,17483,19/05/18 05:29,02/06/18 04:39
327870,43256,08/08/18 13:13,
205119,25467,08/08/18 12:08,
775,2477,08/08/18 10:50,
775,2477,08/08/18 10:50,
12638,28191,19/05/18 08:29,19/05/18 08:29
37908,46045,08/08/18 09:45,
35916,136743,08/08/18 06:30,
49788,55002,07/08/18 20:03,
205105,50607,07/08/18 19:49,
42291,5406,07/08/18 17:56,
56333,9051,07/08/18 16:45,
22822,45903,07/08/18 14:42,
26594,45899,06/08/18 17:09,
132566,133255,19/05/18 11:12,02/06/18 04:19
132566,133255,19/05/18 11:12,02/06/18 04:19
61440,46261,06/08/18 13:37,
205329,46261,06/08/18 13:37,
25100,61320,06/08/18 13:06,
15456,198949,05/08/18 21:49,
197343,204650,19/05/18 12:31,02/06/18 03:11
262193,64249,05/08/18 20:37,
42043,41689,05/08/18 15:43,
133275,132116,05/08/18 05:57,
52439,64249,05/08/18 05:23,
30542,64249,05/08/18 04:00,
133229,134512,04/08/18 17:13,
266514,28310,04/08/18 11:37,
28595,3356,04/08/18 08:12,
201999,41689,04/08/18 07:44,
201999,41689,04/08/18 07:44,
25780,49453,19/05/18 15:42,02/06/18 03:30
134552,9999,04/08/18 07:07,
134552,9999,04/08/18 07:07,
9121,50607,04/08/18 02:28,
16625,32098,03/08/18 22:35,
44222,174,03/08/18 16:24,
30827,3549,03/08/18 14:10,
15169,8928,03/08/18 14:09,
15169,8928,03/08/18 14:09,
21928,39582,19/05/18 22:05,21/05/18 11:16
203925,6453,19/05/18 22:17,20/05/18 00:35
8399,57877,03/08/18 11:52,
327778,33791,03/08/18 10:35,
41095,64096,03/08/18 06:32,
41614,136038,03/08/18 04:54,
265773,263766,02/08/18 18:21,02/08/18 21:20
44125,43201,02/08/18 08:21,02/08/18 21:03
10021,137999,02/08/18 06:03,02/08/18 21:58
10021,137999,02/08/18 06:03,02/08/18 21:58
15704,202375,02/08/18 05:27,02/08/18 21:33
15704,202375,02/08/18 05:27,02/08/18 21:33
55933,50607,02/08/18 05:24,02/08/18 06:24
263474,263242,02/08/18 02:20,02/08/18 21:03
27884,266853,01/08/18 19:15,02/08/18 21:27
28646,264492,01/08/18 15:34,01/08/18 15:37
39891,50607,01/08/18 12:54,01/08/18 12:55
205789,395111,20/05/18 05:24,03/06/18 03:29
42926,201978,01/08/18 11:58,01/08/18 12:12
12765,6453,20/05/18 07:10,20/05/18 08:16
38283,50607,01/08/18 11:16,01/08/18 12:16
56876,40676,01/08/18 09:57,02/08/18 21:03
203653,42705,31/07/18 13:59,31/07/18 14:01
62287,196705,31/07/18 13:09,02/08/18 21:25
61391,56687,20/05/18 14:53,28/05/18 10:59
7377,205590,12/06/18 10:22,13/06/18 10:03
61203,50607,31/07/18 11:44,31/07/18 12:44
29484,9738,31/07/18 10:20,31/07/18 22:08
51852,9738,31/07/18 10:20,31/07/18 22:08
132905,9808,20/05/18 17:33,20/05/18 17:35
50016,50607,20/05/18 18:16,20/05/18 19:16
199899,50607,20/05/18 19:44,20/05/18 20:44
42570,9738,31/07/18 10:20,31/07/18 22:08
10439,9738,31/07/18 10:20,31/07/18 20:01
3356,9738,31/07/18 10:20,31/07/18 22:07
4134,9738,31/07/18 10:20,31/07/18 22:08
10439,9738,31/07/18 10:20,31/07/18 22:08
50613,9738,31/07/18 10:20,31/07/18 22:08
29073,9738,31/07/18 10:20,31/07/18 22:08
6939,9738,31/07/18 10:19,31/07/18 23:51
4134,9738,31/07/18 10:19,31/07/18 22:07
44050,9738,31/07/18 10:19,31/07/18 22:09
44050,9738,31/07/18 10:19,31/07/18 22:09
3786,136038,31/07/18 08:29,31/07/18 08:30
3786,136038,31/07/18 08:29,31/07/18 08:30
9557,15347,21/05/18 09:48,04/06/18 03:03
41095,135596,31/07/18 06:41,02/08/18 21:02
28032,3549,31/07/18 05:11,02/08/18 21:03
35916,59117,21/05/18 11:57,04/06/18 02:54
5639,22870,31/07/18 01:42,31/07/18 06:35
4773,134190,30/07/18 19:30,30/07/18 19:49
60372,6453,30/07/18 19:20,30/07/18 20:12
264590,263120,30/07/18 18:27,30/07/18 18:30
31638,202896,30/07/18 16:22,30/07/18 16:24
57129,60392,30/07/18 16:18,30/07/18 18:46
203091,204742,30/07/18 14:05,02/08/18 21:02
203091,204784,30/07/18 14:05,02/08/18 21:03
203091,205745,30/07/18 14:05,02/08/18 21:03
202827,203091,30/07/18 14:05,02/08/18 21:02
15637,50597,30/07/18 11:40,30/07/18 11:43
41255,206407,30/07/18 10:15,02/08/18 21:59
62041,58224,30/07/18 06:28,30/07/18 06:37
52973,265494,21/05/18 16:18,04/06/18 14:29
62041,58224,30/07/18 06:28,30/07/18 06:37
62014,58224,30/07/18 06:28,30/07/18 06:37
62014,58224,30/07/18 06:28,30/07/18 06:37
262314,1,29/07/18 22:20,29/07/18 22:38
58879,50607,29/07/18 12:51,29/07/18 13:50
3462,50607,29/07/18 07:04,29/07/18 08:04
2914,39923,29/07/18 01:29,29/07/18 01:31
35994,32098,21/05/18 22:18,04/06/18 14:12
25933,50607,28/07/18 23:17,29/07/18 00:16
14868,50607,28/07/18 17:20,29/07/18 20:18
58965,136724,28/07/18 15:03,02/08/18 21:03
58965,136724,28/07/18 15:03,02/08/18 21:03
9614,9902,28/07/18 14:48,31/07/18 21:46
23154,53102,28/07/18 14:11,02/08/18 21:03
133775,50607,28/07/18 10:50,28/07/18 14:33
327778,327795,28/07/18 02:09,28/07/18 02:14
132233,50607,28/07/18 00:44,28/07/18 01:44
201106,50607,27/07/18 21:31,27/07/18 22:31
61420,6453,27/07/18 14:07,27/07/18 16:01
264668,64110,27/07/18 13:26,02/08/18 21:03
264668,64110,27/07/18 13:26,02/08/18 21:28
5384,64096,27/07/18 09:21,28/07/18 13:58
20294,15808,27/07/18 06:43,27/07/18 06:46
52468,262243,22/05/18 06:46,22/05/18 07:05
4837,50607,27/07/18 06:29,31/07/18 03:10
46573,50607,27/07/18 05:54,27/07/18 06:54
32708,50607,27/07/18 03:17,27/07/18 06:40
135357,50607,27/07/18 03:10,27/07/18 04:10
24424,50607,27/07/18 03:05,27/07/18 04:05
132379,3549,27/07/18 02:41,27/07/18 02:56
132379,3356,27/07/18 02:41,27/07/18 02:56
19111,205006,27/07/18 00:25,02/08/18 21:03
49981,49084,22/05/18 08:53,01/06/18 11:29
41095,133199,22/05/18 09:00,05/06/18 01:19
19111,205006,27/07/18 00:25,02/08/18 21:03
18880,8447,22/05/18 11:13,23/05/18 05:31
262446,3549,26/07/18 23:24,26/07/18 23:59
262446,3356,26/07/18 23:24,27/07/18 00:13
28341,61937,26/07/18 18:58,26/07/18 18:58
203523,35908,26/07/18 12:01,02/08/18 21:37
3786,10072,26/07/18 07:08,02/08/18 21:03
136289,17665,26/07/18 06:18,26/07/18 06:24
62297,34309,25/07/18 22:24,27/07/18 01:03
62297,34309,25/07/18 22:24,27/07/18 01:03
5769,38934,25/07/18 06:07,25/07/18 06:34
136276,136224,25/07/18 05:38,02/08/18 21:03
9370,21547,24/07/18 14:10,24/07/18 18:11
8151,21547,24/07/18 14:10,24/07/18 14:12
15395,21547,24/07/18 14:10,24/07/18 14:12
64418,47889,24/07/18 13:03,24/07/18 19:11
134264,132116,23/05/18 04:48,26/05/18 10:54
134264,132116,23/05/18 04:48,26/05/18 10:54
41126,21547,24/07/18 06:30,24/07/18 13:58
22047,21547,24/07/18 04:24,25/07/18 18:24
8075,50607,24/07/18 02:52,24/07/18 03:52
209,393866,24/07/18 00:46,02/08/18 21:26
136663,133989,23/05/18 06:51,06/06/18 00:59
45671,50607,23/07/18 20:16,23/07/18 21:16
12257,200946,22/07/18 07:15,22/07/18 10:50
51852,174,22/07/18 02:05,02/08/18 21:30
42427,3908,21/07/18 20:25,21/07/18 20:26
21928,30985,23/05/18 10:29,23/05/18 10:29
21928,30985,23/05/18 10:29,23/05/18 10:29
37406,12684,21/07/18 16:32,02/08/18 21:03
204871,50607,21/07/18 09:18,21/07/18 10:18
20473,9050,21/07/18 07:29,21/07/18 10:34
30860,3266,23/05/18 13:21,06/06/18 00:04
4847,50607,20/07/18 23:27,21/07/18 00:27
136251,26484,23/05/18 14:20,06/06/18 12:25
136251,26484,23/05/18 14:20,05/06/18 01:57
14618,50607,20/07/18 20:55,20/07/18 21:55
262424,101,20/07/18 19:44,23/07/18 22:11
266803,7049,20/07/18 19:05,23/07/18 17:44
203538,11817,20/07/18 16:46,30/07/18 14:39
136647,134058,23/05/18 18:20,03/06/18 09:41
9318,10188,20/07/18 08:50,02/08/18 21:03
9318,63199,23/05/18 20:44,06/06/18 12:15
6659,5607,23/05/18 21:49,23/05/18 21:51
265159,28368,23/05/18 22:03,23/05/18 22:04
9318,10188,20/07/18 08:50,02/08/18 21:03
39913,202355,20/07/18 05:43,
136800,50607,20/07/18 01:49,
198066,43988,24/05/18 01:17,24/05/18 01:19
3445,264859,19/07/18 21:20,
39948,264859,19/07/18 21:20,
32486,37468,19/07/18 16:23,19/07/18 16:25
19706,37468,19/07/18 16:23,19/07/18 16:25
36726,37468,19/07/18 16:23,19/07/18 16:25
20265,37468,19/07/18 16:23,19/07/18 16:25
16994,37468,19/07/18 16:23,19/07/18 16:25
29970,37468,19/07/18 16:23,19/07/18 16:25
32319,37468,19/07/18 16:23,19/07/18 16:25
396199,37468,19/07/18 16:23,19/07/18 16:25
27843,264238,24/05/18 08:04,24/05/18 08:26
53643,37468,19/07/18 16:23,19/07/18 16:25
59811,44310,24/05/18 09:45,07/06/18 01:03
394733,37468,19/07/18 16:23,19/07/18 16:25
36297,37468,19/07/18 16:23,19/07/18 16:25
3145,37468,19/07/18 16:23,19/07/18 16:25
35994,9500,24/05/18 10:54,07/06/18 01:03
35994,9500,24/05/18 10:54,07/06/18 01:03
9050,9009,24/05/18 12:43,02/06/18 12:04
59581,37468,19/07/18 16:23,19/07/18 16:25
393259,37468,19/07/18 16:23,19/07/18 16:25
40371,37468,19/07/18 16:23,19/07/18 16:25
40570,37468,19/07/18 16:23,19/07/18 16:25
13617,37468,19/07/18 16:23,19/07/18 16:25
393687,37468,19/07/18 16:23,19/07/18 16:25
22469,37468,19/07/18 16:23,19/07/18 16:25
20217,37468,19/07/18 16:23,19/07/18 16:25
20196,37468,19/07/18 16:23,19/07/18 16:25
11616,37468,19/07/18 16:23,19/07/18 16:25
11721,37468,19/07/18 16:23,19/07/18 16:25
40726,37468,19/07/18 16:23,19/07/18 16:25
62655,37468,19/07/18 16:23,19/07/18 16:25
14623,37468,19/07/18 16:23,19/07/18 16:25
40904,37468,19/07/18 16:23,19/07/18 16:25
20451,37468,19/07/18 16:23,19/07/18 16:25
15132,37468,19/07/18 16:23,19/07/18 16:25
53393,37468,19/07/18 16:23,19/07/18 16:25
36270,37468,19/07/18 16:23,19/07/18 16:25
40715,37468,19/07/18 16:23,19/07/18 16:25
25577,397193,25/05/18 00:42,05/06/18 22:56
25577,397204,25/05/18 00:43,07/06/18 12:56
25577,397201,25/05/18 00:45,07/06/18 12:56
11843,37468,19/07/18 16:23,19/07/18 16:25
25577,40647,25/05/18 13:50,05/06/18 22:59
11726,37468,19/07/18 16:23,19/07/18 16:25
33628,37468,19/07/18 16:23,19/07/18 16:25
395422,37468,19/07/18 16:23,19/07/18 16:25
59257,23750,25/05/18 20:01,08/06/18 17:04
23019,37468,19/07/18 16:23,19/07/18 16:25
36059,37468,19/07/18 16:23,19/07/18 16:25
17819,38220,26/05/18 03:26,08/06/18 16:50
15023,37468,19/07/18 16:23,19/07/18 16:25
54578,37468,19/07/18 16:23,19/07/18 16:25
25577,58890,26/05/18 05:21,26/05/18 05:51
25577,58890,26/05/18 05:21,26/05/18 05:51
54578,37468,19/07/18 16:23,19/07/18 16:25
11035,37468,19/07/18 16:23,19/07/18 16:25
32025,37468,19/07/18 16:23,19/07/18 16:25
26591,37468,19/07/18 16:23,19/07/18 16:25
22959,37468,19/07/18 16:23,19/07/18 16:25
36725,37468,19/07/18 16:23,19/07/18 16:25
35884,37468,19/07/18 16:23,19/07/18 16:25
30308,37468,19/07/18 16:23,19/07/18 16:25
32343,37468,19/07/18 16:23,19/07/18 16:25
30483,37468,19/07/18 16:23,19/07/18 16:25
4985,37468,19/07/18 16:23,19/07/18 16:25
19998,37468,19/07/18 16:23,19/07/18 16:25
395439,37468,19/07/18 16:23,19/07/18 16:25
22880,37468,19/07/18 16:23,19/07/18 16:25
26662,37468,19/07/18 16:23,19/07/18 16:25
34587,37468,19/07/18 16:23,19/07/18 16:25
34587,37468,19/07/18 16:23,19/07/18 16:25
61255,37468,19/07/18 16:23,19/07/18 16:25
32999,37468,19/07/18 16:23,19/07/18 16:25
262966,4864,26/05/18 16:31,26/05/18 21:26
262966,4864,26/05/18 16:31,26/05/18 21:26
394941,37468,19/07/18 16:23,19/07/18 16:25
11732,37468,19/07/18 16:23,19/07/18 16:25
396858,37468,19/07/18 16:23,19/07/18 16:25
396365,37468,19/07/18 16:23,19/07/18 16:25
31748,37468,19/07/18 16:23,19/07/18 16:25
31748,37468,19/07/18 16:23,19/07/18 16:25
32752,37468,19/07/18 16:23,19/07/18 16:25
22231,37468,19/07/18 16:23,19/07/18 16:25
13475,37468,19/07/18 16:23,19/07/18 16:25
31922,37468,19/07/18 16:23,19/07/18 16:25
19724,37468,19/07/18 16:23,19/07/18 16:25
32932,37468,19/07/18 16:23,19/07/18 16:25
395463,37468,19/07/18 16:23,19/07/18 16:25
26845,37468,19/07/18 16:23,19/07/18 16:25
3967,37468,19/07/18 16:23,19/07/18 16:25
132721,136544,27/05/18 05:02,29/05/18 17:35
27358,37468,19/07/18 16:23,19/07/18 16:25
198411,37468,19/07/18 16:23,19/07/18 16:25
12353,37468,19/07/18 16:23,19/07/18 16:25
58223,37468,19/07/18 16:23,19/07/18 16:25
41733,37468,19/07/18 16:23,19/07/18 16:25
41733,37468,19/07/18 16:23,19/07/18 16:25
203255,50607,27/05/18 17:01,01/06/18 21:49
12390,37468,19/07/18 16:12,19/07/18 16:13
263925,37468,19/07/18 16:09,19/07/18 16:27
13588,37468,19/07/18 16:09,19/07/18 16:27
6830,12479,27/05/18 23:37,30/05/18 23:08
3445,12479,27/05/18 23:40,30/05/18 23:08
27980,12479,27/05/18 23:40,30/05/18 06:37
1663,37468,19/07/18 16:09,19/07/18 16:11
1663,37468,19/07/18 16:09,19/07/18 16:11
201817,37468,19/07/18 16:09,19/07/18 16:27
18573,37468,19/07/18 16:09,19/07/18 16:11
53725,37468,19/07/18 16:09,19/07/18 16:27
21002,37468,19/07/18 16:09,19/07/18 16:27
207182,37468,19/07/18 16:09,19/07/18 16:27
54720,37468,19/07/18 16:09,19/07/18 16:11
45144,134190,28/05/18 10:20,28/05/18 11:01
30600,37468,19/07/18 16:09,19/07/18 16:28
36086,37468,19/07/18 16:09,19/07/18 16:28
6738,37468,19/07/18 16:09,19/07/18 16:11
6738,37468,19/07/18 16:09,19/07/18 16:11
15572,37468,19/07/18 16:09,19/07/18 16:11
63391,37468,19/07/18 16:09,19/07/18 16:28
25577,3786,28/05/18 18:11,28/05/18 18:12
22495,37468,19/07/18 16:09,19/07/18 16:28
136512,37468,19/07/18 16:09,19/07/18 16:26
135916,37468,19/07/18 16:08,19/07/18 16:26
12741,50116,28/05/18 21:48,28/05/18 21:51
54680,37468,19/07/18 16:08,19/07/18 16:23
204710,37468,19/07/18 16:08,19/07/18 16:23
25577,201701,29/05/18 00:27,29/05/18 00:27
25577,206813,29/05/18 00:27,29/05/18 00:27
35637,37468,19/07/18 16:08,19/07/18 16:24
9381,39743,29/05/18 01:09,09/06/18 20:05
394458,37468,19/07/18 16:08,19/07/18 16:24
209,50607,29/05/18 07:30,29/05/18 08:30
132449,37468,19/07/18 16:08,19/07/18 16:24
13335,58879,29/05/18 08:09,29/05/18 08:10
132449,37468,19/07/18 16:08,19/07/18 16:24
